10	1	150	0.32	1.24	0.88	0.96	0.379	34079	34080	36085	46089	0.32	153.435	160.56	160	165	160	150	150	150	160	150
10	1	240	0.56	0.4	0.92	0.96	0.268	34079	46091	48095	58095	0.77	237.265	233.746	230	240	240	240	240	240	240	240
10	1	240	0.52	0.32	0.88	0.92	0.433	34079	58098	60118	70118	1.04	239.036	234.782	230	240	240	240	240	240	240	240
10	1	150	0.2	1.24	0.88	0.92	0.433	34079	70120	72124	82126	1.31	154.799	163.301	160	165	160	150	150	150	160	150
10	1	270	0.96	0.2	0.88	0.92	0.433	34079	82128	84132	94136	1.59	276.34	267.138	270	270	260	270	280	270	280	270
10	1	60	1.4	1.72	0.88	0.92	0.433	34079	94138	96142	106144	1.86	56.976	60.945	60	60	60	60	60	60	60	60
10	1	NA	NA	NA	NA	NA	NA	34079	106148	NA	118148	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	1	120	0.68	1.72	0.96	0.96	0.17	34079	118150	120170	130170	2.46	110.225	113.962	110	120	120	120	110	105	120	120
10	1	0	1.72	0.84	0.96	0.96	0.17	34079	130172	132176	142176	3.06	351.027	347.471	350	345	340	330	350	345	340	330
10	1	240	0.72	0.32	0.96	0.92	0.268	34079	142179	144183	154187	3.51	248.199	247.62	250	255	240	240	250	255	240	240
10	1	120	0.6	1.72	0.92	0.88	0.433	34079	154189	156193	166194	3.78	110.854	119.055	120	120	120	120	110	105	120	120
10	1	300	1.56	0.36	0.92	0.92	0.339	34079	166196	168217	178220	4.14	318.814	311.186	310	315	320	300	320	315	320	330
10	1	0	1.76	1.04	0.92	1	0.24	34079	178222	180226	190231	4.63	2.726	3.013	0	0	0	0	0	0	0	0
10	1	300	1.44	0.36	0.96	0.92	0.268	34079	190233	192237	202239	5.08	310.601	304.509	300	300	300	300	310	315	320	300
10	1	330	1.68	0.56	0.92	0.96	0.268	34079	202241	204245	214249	5.52	332.241	327.095	330	330	320	330	330	330	340	330
10	1	180	0.28	1.12	0.96	0.92	0.268	34079	214251	216255	226259	5.97	163.61	170.538	170	165	180	180	160	165	160	150
10	1	330	1.68	0.6	0.92	0.92	0.339	34079	226261	228265	238266	6.33	337.166	329.534	330	330	320	330	340	330	340	330
10	1	270	1.12	0.2	0.92	0.88	0.433	34079	238268	240286	250287	6.61	286.39	278.531	280	285	280	270	290	285	280	300
10	1	30	1.76	1.32	0.96	1.04	0.17	34079	250289	252293	262297	7.21	19.29	22.834	20	30	20	30	20	15	20	30
10	1	210	0.32	0.68	0.96	1	0.12	34079	262300	264304	274306	7.9	206.565	205.201	210	210	200	210	210	210	200	210
10	1	120	0.44	1.6	0.92	1	0.24	34079	274308	276312	286315	8.39	128.66	133.025	130	135	140	120	130	135	120	120
10	1	330	1.6	0.52	0.96	1	0.12	34079	286317	288321	298324	9.09	323.13	321.34	320	315	320	330	320	330	320	330
10	1	0	1.8	1	1	0.96	0.12	34079	298326	300330	310330	9.79	2.862	0	0	0	0	0	0	0	0	0
10	1	270	0.88	0.2	0.92	0.92	0.339	34079	310332	312336	322340	10.15	266.82	261.469	260	255	260	270	270	270	260	270
10	1	NA	NA	NA	NA	NA	NA	34079	322342	NA	334342	10.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	1	210	0.36	0.52	0.92	0.96	0.268	34079	334343	336347	346351	10.6	218.157	216.87	220	210	220	210	220	225	220	210
10	1	180	0.24	1	0.92	0.96	0.268	34079	346353	348357	358360	11.04	176.634	180	180	180	180	180	180	180	180	180
10	1	90	0.84	1.76	0.84	0.96	0.495	34079	358363	360367	370371	11.27	90	101.889	100	105	100	90	90	90	80	90
10	1	90	0.88	1.76	0.88	1.04	0.379	34079	370373	372377	382378	11.59	90	98.973	100	105	100	90	90	90	80	90
10	1	180	0.24	0.92	0.88	1.04	0.379	34079	382380	384384	394387	11.91	190.62	186.009	190	180	180	180	190	195	200	180
10	1	60	1.32	1.76	0.84	1.04	0.495	34079	394389	396413	406417	12.14	56.31	67.166	70	60	60	60	60	60	60	60
10	1	90	0.92	1.76	0.92	1	0.24	34079	406419	408423	418428	12.62	90	96.009	100	90	100	90	90	90	80	90
10	1	30	1.64	1.56	0.92	1.04	0.268	34079	418430	420434	430436	13.07	35.838	41.186	40	45	40	30	40	30	40	30
10	1	210	0.4	0.48	0.92	1.04	0.268	34079	430439	432443	442446	13.52	227.121	220.914	220	225	220	210	230	225	220	240
10	1	300	1.32	0.28	0.96	1	0.12	34079	442448	444452	454456	14.22	296.565	293.962	290	300	300	300	300	300	300	300
10	1	30	1.72	1.32	1	0.96	0.12	34079	454458	456462	466465	14.92	26.565	23.962	20	30	20	30	30	30	20	30
10	1	NA	NA	NA	NA	NA	NA	34079	466467	NA	478467	14.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	1	150	0.24	1.36	0.96	1	0.12	34079	478469	480473	490473	15.61	153.435	154.654	150	150	160	150	150	150	160	150
10	1	NA	NA	NA	NA	NA	NA	34079	490475	NA	502475	15.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	1	60	1.52	1.56	1	1	0	34079	502476	504498	514500	16.61	47.121	47.121	50	45	40	60	50	45	40	60
10	2	150	0.4	1.56	0.96	1.04	0.17	562822	562824	564843	574847	17.21	137.121	136.975	140	135	140	150	140	135	140	150
10	2	210	0.36	0.52	0.88	0.88	0.509	562822	574850	576854	586854	17.43	214.695	216.87	220	210	220	210	210	210	220	210
10	2	90	1.12	1.72	0.92	1	0.24	562822	586856	588860	598862	17.92	74.476	80.538	80	75	80	90	70	75	80	60
10	2	90	1.04	1.76	0.92	1.04	0.268	562822	598864	600868	610871	18.36	80.538	86.987	90	90	80	90	80	75	80	90
10	2	270	0.88	0.28	0.92	0.96	0.268	562822	610873	612877	622877	18.81	266.634	260.538	260	255	260	270	270	270	260	270
10	2	240	0.68	0.32	0.88	0.92	0.433	562822	622880	624884	634889	19.09	251.565	244.799	240	240	240	240	250	255	260	240
10	2	210	0.32	0.6	0.88	1	0.36	562822	634891	636895	646899	19.42	215.538	210.466	210	210	220	210	220	210	220	210
10	2	60	1.36	1.76	0.88	0.96	0.379	562822	646901	648905	658905	19.75	59.036	64.654	60	60	60	60	60	60	60	60
10	2	330	1.6	0.52	0.96	1	0.12	562822	658907	660911	670911	20.44	323.13	321.34	320	315	320	330	320	330	320	330
10	2	300	1.4	0.32	0.96	0.96	0.17	562822	670913	672917	682921	21.04	304.509	300.466	300	300	300	300	300	300	300	300
10	2	NA	NA	NA	NA	NA	NA	562822	682923	NA	694923	21.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	240	0.52	0.36	0.92	0.92	0.339	562822	694924	696943	706945	21.41	234.462	233.13	230	240	240	240	230	240	240	240
10	2	210	0.32	0.76	0.88	0.88	0.509	562822	706947	708951	718954	21.62	192.095	199.44	200	195	200	210	190	195	200	180
10	2	0	1.8	1.12	0.96	0.96	0.17	562822	718956	720960	730963	22.22	10.784	8.531	10	15	0	0	10	15	20	0
10	2	180	0.24	0.96	0.88	0.96	0.379	562822	730966	732970	742970	22.54	180	183.013	180	180	180	180	180	180	180	180
10	2	300	1.32	0.28	0.96	0.96	0.17	562822	742973	744977	754977	23.14	297.897	293.962	290	300	300	300	300	300	300	300
10	2	NA	NA	NA	NA	NA	NA	562822	754981	NA	766981	23.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	270	1.12	0.28	0.96	0.88	0.379	562822	766982	768986	778986	23.47	284.931	279.462	280	285	280	270	280	285	280	270
10	2	0	1.76	1.12	0.96	1	0.12	562822	778988	780992	790993	24.16	8.531	8.973	10	15	0	0	10	15	0	0
10	2	NA	NA	NA	NA	NA	NA	562822	790995	NA	802995	24.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	150	0.36	1.48	0.96	1	0.12	562822	802996	805000	815001	24.86	141.34	143.13	140	150	140	150	140	135	140	150
10	2	NA	NA	NA	NA	NA	NA	562822	815003	NA	827003	24.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	60	1.44	1.68	0.84	1	0.48	562822	827004	829023	839025	25.1	48.576	57.095	60	60	60	60	50	45	40	60
10	2	30	1.68	1.44	0.92	0.96	0.268	562822	839027	841043	851047	25.54	32.276	32.905	30	30	40	30	30	30	40	30
10	2	120	0.6	1.72	0.88	1	0.36	562822	851049	853053	863056	25.88	111.251	119.055	120	120	120	120	110	105	120	120
10	2	240	0.76	0.24	0.84	1	0.48	562822	863058	865062	875062	26.12	263.991	252.474	250	255	260	240	260	270	260	270
10	2	300	1.28	0.32	0.88	0.96	0.379	562822	875064	877068	887071	26.44	302.005	292.38	290	285	300	300	300	300	300	300
10	2	180	0.28	1.16	0.88	1.04	0.379	562822	887073	889077	899079	26.76	168.69	167.471	170	165	160	180	170	165	160	180
10	2	120	0.6	1.6	0.88	1.04	0.379	562822	899081	901085	911086	27.08	116.565	123.69	120	120	120	120	120	120	120	120
10	2	30	1.6	1.52	0.88	1.04	0.379	562822	911088	913092	923097	27.4	33.69	40.914	40	45	40	30	30	30	40	30
10	2	120	0.72	1.72	0.88	1	0.36	562822	923098	925102	935104	27.74	102.529	111.251	110	105	120	120	100	105	100	90
10	2	330	1.68	0.52	0.84	0.92	0.537	562822	935106	937123	947126	27.94	334.537	324.782	320	330	320	330	330	330	340	330
10	2	90	1.16	1.72	0.88	0.96	0.379	562822	947129	949133	959137	28.26	69.775	77.471	80	75	80	90	70	75	60	60
10	2	330	1.64	0.64	0.96	1.04	0.17	562822	959139	961143	971146	28.87	329.534	330.642	330	330	340	330	330	330	320	330
10	2	60	1.36	1.68	0.84	1.08	0.537	562822	971149	973153	983157	29.06	49.086	62.103	60	60	60	60	50	45	40	60
10	2	30	1.56	1.48	0.84	1	0.48	562822	983159	985163	995167	29.3	33.69	40.601	40	45	40	30	30	30	40	30
10	2	270	0.96	0.24	0.88	1.04	0.379	562822	995169	997173	1007176	29.62	275.711	266.987	270	270	260	270	280	270	280	270
10	2	0	1.8	1	1	1	0	562822	1007179	1009183	1019186	30.62	0	0	0	0	0	0	0	0	0	0
10	2	180	0.24	0.88	0.84	0.92	0.537	562822	1019188	1021192	1031193	30.82	183.814	188.973	190	195	180	180	180	180	180	180
10	2	150	0.36	1.36	0.88	1	0.36	562822	1031195	1033199	1043203	31.16	145.305	150.642	150	150	160	150	150	150	140	150
10	3	60	1.24	1.68	0.92	1	0.24	1094062	1094063	1096067	1106070	31.65	64.799	70.56	70	75	80	60	60	60	60	60
10	3	0	1.72	1.16	0.92	0.96	0.268	1094062	1106072	1108076	1118079	32.1	14.036	12.529	10	15	20	0	10	15	20	0
10	3	0	1.76	1	0.96	0.96	0.17	1094062	1118081	1120085	1130086	32.7	2.862	0	0	0	0	0	0	0	0	0
10	3	240	0.56	0.36	0.92	0.88	0.433	1094062	1130088	1132092	1142096	32.97	235.305	235.491	240	240	240	240	240	240	240	240
10	3	270	1.2	0.2	0.92	0.88	0.433	1094062	1142098	1144102	1154103	33.24	292.38	284.036	280	285	280	270	290	285	300	300
10	3	240	0.8	0.28	0.88	1	0.36	1094062	1154105	1156109	1166111	33.58	263.66	254.476	250	255	260	240	260	270	260	270
10	3	90	0.88	1.72	0.88	0.96	0.379	1094062	1166113	1168117	1178117	33.9	90	99.462	100	105	100	90	90	90	80	90
10	3	150	0.28	1.28	0.88	0.92	0.433	1094062	1178119	1180123	1190124	34.18	149.036	158.749	160	165	160	150	150	150	140	150
10	3	NA	NA	NA	NA	NA	NA	1094062	1190126	NA	1202126	34.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	3	120	0.64	1.64	0.92	0.96	0.268	1094062	1202127	1204131	1214134	34.62	112.38	119.358	120	120	120	120	110	105	120	120
10	3	120	0.72	1.68	0.84	1	0.48	1094062	1214136	1216140	1226142	34.86	100.008	112.38	110	105	120	120	100	105	100	90
10	3	240	0.52	0.44	0.84	0.88	0.6	1094062	1226144	1228148	1238148	35.03	233.973	229.399	230	225	220	240	230	240	240	240
10	3	300	1.36	0.36	0.84	0.92	0.537	1094062	1238150	1240154	1250154	35.22	312.879	299.358	300	300	300	300	310	315	320	300
10	3	150	0.4	1.52	0.84	0.92	0.537	1094062	1250156	1252179	1262182	35.42	126.254	139.086	140	135	140	150	130	120	120	120
10	3	NA	NA	NA	NA	NA	NA	1094062	1262184	NA	1274184	35.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	3	30	1.76	1.24	0.92	0.96	0.268	1094062	1274185	1276208	1286211	35.87	18.435	17.526	20	15	20	30	20	15	20	30
10	3	30	1.68	1.36	0.92	1	0.24	1094062	1286213	1288217	1298218	36.36	25.346	27.897	30	30	20	30	30	30	20	30
10	3	0	1.76	1.04	0.92	0.92	0.339	1094062	1298222	1300226	1310228	36.72	8.13	3.013	0	0	0	0	10	15	0	0
10	3	270	1.12	0.28	0.96	0.96	0.17	1094062	1310230	1312234	1322235	37.32	283.241	279.462	280	285	280	270	280	285	280	270
10	3	270	0.84	0.28	0.88	0.92	0.433	1094062	1322237	1324241	1334243	37.59	266.424	257.471	260	255	260	270	270	270	260	270
10	3	210	0.4	0.48	0.84	0.8	0.768	1094062	1334245	1336249	1346250	37.69	216.027	220.914	220	225	220	210	220	210	220	210
10	3	NA	NA	NA	NA	NA	NA	1094062	1346253	NA	1358253	37.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	3	210	0.32	0.52	0.88	0.88	0.509	1094062	1358254	1360270	1370274	37.91	212.735	215.218	220	210	220	210	210	210	220	210
10	3	30	1.64	1.36	0.92	0.92	0.339	1094062	1370276	1372280	1382283	38.27	31.43	29.358	30	30	20	30	30	30	40	30
10	3	330	1.6	0.56	0.88	1	0.36	1094062	1382285	1384289	1394291	38.61	328.57	323.746	320	330	320	330	330	330	320	330
10	3	150	0.28	1.24	0.88	1.04	0.379	1094062	1394293	1396297	1406301	38.93	161.565	161.565	160	165	160	150	160	165	160	150
10	3	330	1.68	0.68	0.88	1	0.36	1094062	1406303	1408307	1418309	39.27	338.199	334.799	330	330	340	330	340	345	340	330
10	3	180	0.2	0.88	0.84	0.92	0.537	1094062	1418312	1420316	1430319	39.47	183.576	188.531	190	195	180	180	180	180	180	180
10	3	180	0.2	1.2	0.84	1	0.48	1094062	1430321	1432325	1442327	39.71	162.646	165.964	170	165	160	180	160	165	160	150
10	3	330	1.6	0.48	0.88	1.04	0.379	1094062	1442329	1444346	1454349	40.03	322.125	319.086	320	315	320	330	320	315	320	330
10	3	210	0.24	0.76	0.84	0.96	0.495	1094062	1454351	1456355	1466356	40.26	198.435	197.526	200	195	200	210	200	195	200	210
10	3	90	0.84	1.76	0.84	1	0.48	1094062	1466358	1468362	1478363	40.49	90	101.889	100	105	100	90	90	90	80	90
10	3	300	1.36	0.24	0.92	0.96	0.268	1094062	1478365	1480386	1490387	40.94	301.43	295.346	300	300	300	300	300	300	300	300
10	3	60	1.44	1.72	0.92	1.04	0.268	1094062	1490390	1492394	1502397	41.39	52.595	58.57	60	60	60	60	50	60	60	60
10	3	90	0.88	1.72	0.88	1	0.36	1094062	1502399	1504403	1514406	41.73	90	99.462	100	105	100	90	90	90	80	90
