30	1	0	1.8	1.04	1	0.96	0.12	1256484	1256486	1258491	1268491	0.7	5.711	2.862	0	0	0	0	10	0	0	0
30	1	240	0.68	0.28	1	0.84	0.48	1256484	1268493	1270496	1280499	0.93	240.255	246.038	250	240	240	240	240	240	240	240
30	1	60	1.56	1.6	1.04	0.84	0.495	1256484	1280500	1282503	1292505	1.16	55.62	46.975	50	45	40	60	60	60	60	60
30	1	300	1.28	0.32	1	0.8	0.6	1256484	1292506	1294509	1304511	1.33	300.256	292.38	290	285	300	300	300	300	300	300
30	1	150	0.28	1.28	0.96	0.88	0.379	1256484	1304512	1306515	1316516	1.65	149.534	158.749	160	165	160	150	150	150	140	150
30	1	NA	NA	NA	NA	NA	NA	1256484	1316518	NA	1328518	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	1	60	1.4	1.6	1.04	0.92	0.268	1256484	1328519	1330522	1340523	2.09	62.103	56.31	60	60	60	60	60	60	60	60
30	1	300	1.52	0.44	1	0.8	0.6	1256484	1340524	1342527	1352528	2.26	325.305	312.879	310	315	320	300	330	330	320	330
30	1	210	0.36	0.64	0.96	0.92	0.268	1256484	1352529	1354533	1364535	2.71	205.017	209.358	210	210	200	210	210	210	200	210
30	1	90	1.2	1.8	1	0.96	0.12	1256484	1364537	1366540	1376544	3.41	76.608	75.964	80	75	80	90	80	75	80	90
30	1	30	1.72	1.36	1	0.88	0.36	1256484	1376545	1378548	1388548	3.74	33.69	26.565	30	30	20	30	30	30	40	30
30	1	180	0.24	1.08	1	0.88	0.36	1256484	1388552	1390555	1400556	4.08	165.256	173.991	170	180	180	180	170	165	160	180
30	1	120	0.64	1.68	0.96	0.92	0.268	1256484	1400558	1402561	1412563	4.53	112.834	117.897	120	120	120	120	110	120	120	120
30	1	90	0.88	1.72	1	0.96	0.12	1256484	1412564	1414567	1424568	5.23	98.973	99.462	100	105	100	90	100	105	100	90
30	1	270	0.84	0.24	0.96	0.88	0.379	1256484	1424570	1426573	1436575	5.55	259.38	258.111	260	255	260	270	260	255	260	270
30	1	0	1.76	0.96	0.92	0.96	0.268	1256484	1436576	1438579	1448581	6	0	356.987	350	345	340	330	0	0	0	0
30	1	30	1.72	1.4	0.96	0.92	0.268	1256484	1448582	1450585	1460586	6.45	32.276	29.055	30	30	20	30	30	30	40	30
30	1	300	1.52	0.36	0.96	0.88	0.379	1256484	1460588	1462591	1472592	6.77	317.121	309.094	310	315	300	300	320	315	320	330
30	1	240	0.48	0.44	0.92	0.92	0.339	1256484	1472594	1474597	1484598	7.13	227.49	227.121	230	225	220	240	230	225	220	240
30	1	150	0.2	1.24	1	0.88	0.36	1256484	1484599	1486602	1496609	7.47	155.772	163.301	160	165	160	150	160	150	160	150
30	1	0	1.8	1.08	0.88	0.92	0.433	1256484	1496653	1498671	1508701	7.74	9.866	5.711	10	0	0	0	10	15	0	0
30	1	NA	NA	NA	NA	NA	NA	1256484	1508706	NA	1520706	7.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	1	180	0.2	1.04	1.04	0.92	0.268	1256484	1520707	1522710	1532711	8.19	171.87	177.138	180	180	180	180	170	165	180	180
30	1	120	0.68	1.72	1.04	0.96	0.17	1256484	1532712	1534715	1544717	8.79	115.346	113.962	110	120	120	120	120	120	120	120
30	1	240	0.48	0.4	0.96	0.88	0.379	1256484	1544718	1546721	1556721	9.11	225	229.086	230	225	220	240	220	225	220	210
30	1	150	0.32	1.24	0.96	0.96	0.17	1256484	1556722	1558725	1568726	9.71	156.371	160.56	160	165	160	150	160	150	160	150
30	1	30	1.6	1.48	0.96	0.92	0.268	1256484	1568727	1570730	1580731	10.16	41.186	38.66	40	45	40	30	40	45	40	30
30	1	330	1.72	0.8	1.08	0.96	0.268	1256484	1580732	1582735	1592736	10.6	345.964	344.476	340	345	340	330	350	345	340	330
30	1	330	1.76	0.64	1.04	0.88	0.379	1256484	1592737	1594740	1604741	10.93	341.565	334.654	330	330	340	330	340	345	340	330
30	1	180	0.28	1.16	1	0.88	0.36	1256484	1604743	1606746	1616748	11.27	158.749	167.471	170	165	160	180	160	165	160	150
30	1	90	1.16	1.8	0.96	0.88	0.379	1256484	1616750	1618753	1628754	11.59	77.735	78.69	80	75	80	90	80	75	80	90
30	1	120	0.6	1.72	1	0.88	0.36	1256484	1628755	1630758	1640763	11.93	115.463	119.055	120	120	120	120	120	120	120	120
30	1	210	0.36	0.6	1	0.92	0.24	1256484	1640772	1642792	1652797	12.41	206.565	212.005	210	210	220	210	210	210	200	210
30	1	330	1.76	0.64	1	0.88	0.36	1256484	1652804	1654807	1664808	12.75	342.474	334.654	330	330	340	330	340	345	340	330
30	1	60	1.48	1.64	1	0.92	0.24	1256484	1664809	1666812	1676815	13.24	56.31	53.13	50	60	60	60	60	60	60	60
30	1	270	1.16	0.28	1.04	0.92	0.268	1256484	1676816	1678819	1688819	13.69	280.62	282.529	280	285	280	270	280	285	280	270
30	1	NA	NA	NA	NA	NA	NA	1256484	1688820	NA	1700820	13.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	1	270	1	0.2	0.96	0.84	0.495	1256484	1700821	1702824	1712842	13.91	273.576	270	270	270	260	270	270	270	280	270
30	1	NA	NA	NA	NA	NA	NA	1256484	1712844	NA	1724844	13.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	1	210	0.44	0.52	0.96	0.84	0.495	1256484	1724845	1726848	1736849	14.14	211.608	220.601	220	225	220	210	210	210	220	210
30	2	210	0.28	0.76	0.96	0.88	0.379	1814835	1814836	1816839	1826843	14.46	190.008	198.435	200	195	200	210	190	195	200	180
30	2	270	0.88	0.24	1	0.88	0.36	1814835	1826845	1828848	1838852	14.8	259.38	261.027	260	255	260	270	260	255	260	270
30	2	NA	NA	NA	NA	NA	NA	1814835	1838853	NA	1850853	14.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	2	60	1.48	1.6	1	0.96	0.12	1814835	1850854	1852857	1862857	15.5	53.13	51.34	50	45	60	60	50	60	60	60
30	2	120	0.48	1.56	1.04	0.96	0.17	1814835	1862858	1864862	1874863	16.1	133.025	132.879	130	135	140	120	130	135	140	120
30	2	180	0.24	0.88	1	0.92	0.24	1814835	1874865	1876868	1886868	16.58	183.013	188.973	190	195	180	180	180	180	180	180
30	2	210	0.4	0.6	0.96	0.88	0.379	1814835	1886870	1888873	1898875	16.91	206.565	213.69	210	210	220	210	210	210	200	210
30	2	120	0.76	1.76	0.96	0.96	0.17	1814835	1898877	1900880	1910883	17.51	104.036	107.526	110	105	100	120	100	105	100	90
30	2	30	1.72	1.2	1.04	0.88	0.379	1814835	1910884	1912887	1922890	17.83	25.201	15.524	20	15	20	30	30	30	20	30
30	2	90	0.96	1.76	1	0.92	0.24	1814835	1922892	1924909	1934967	18.31	92.726	93.013	90	90	100	90	90	90	100	90
30	2	300	1.36	0.24	0.88	0.88	0.509	1814835	1934996	1937008	1947010	18.53	306.87	295.346	300	300	300	300	310	300	300	300
30	2	30	1.6	1.56	1.04	0.92	0.268	1814835	1947011	1949014	1959017	18.98	48.814	43.025	40	45	40	30	50	45	40	60
30	2	270	0.92	0.24	1	0.88	0.36	1814835	1959018	1961021	1971022	19.32	262.875	263.991	260	270	260	270	260	270	260	270
30	2	210	0.36	0.52	1.04	0.92	0.268	1814835	1971023	1973026	1983027	19.77	210.466	216.87	220	210	220	210	210	210	220	210
30	2	90	1.2	1.8	0.92	0.84	0.537	1814835	1983029	1985033	1995036	19.96	73.74	75.964	80	75	80	90	70	75	80	60
30	2	300	1.48	0.44	0.96	0.88	0.379	1814835	1995038	1997042	2007043	20.29	319.764	310.601	310	315	320	300	320	315	320	330
30	2	300	1.24	0.28	1	0.92	0.24	1814835	2007044	2009048	2019050	20.77	290.556	288.435	290	285	280	300	290	285	300	300
30	2	60	1.44	1.64	0.92	0.84	0.537	1814835	2019052	2021056	2031060	20.97	56.976	55.491	60	60	60	60	60	60	60	60
30	2	0	1.8	1.04	1	0.84	0.48	1814835	2031061	2033065	2043069	21.21	14.036	2.862	0	0	0	0	10	15	20	0
30	2	150	0.28	1.32	1.04	0.88	0.379	1814835	2043070	2045073	2055076	21.53	149.931	156.038	160	150	160	150	150	150	140	150
30	2	NA	NA	NA	NA	NA	NA	1814835	2055078	NA	2067078	21.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	2	NA	NA	NA	NA	NA	NA	1814835	2067079	NA	2079079	21.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	2	240	0.6	0.36	1	0.88	0.36	1814835	2079080	2081083	2091087	21.87	232.431	237.995	240	240	240	240	230	225	240	240
30	2	150	0.4	1.52	0.84	0.88	0.6	1814835	2091089	2093093	2103093	22.03	124.509	139.086	140	135	140	150	120	120	120	120
30	2	0	1.76	1.16	1	0.84	0.48	1814835	2103095	2105099	2115101	22.27	22.834	11.889	10	15	20	0	20	30	20	30
30	2	330	1.64	0.56	1	0.8	0.6	1814835	2115103	2117107	2127107	22.44	339.444	325.491	330	330	320	330	340	345	340	330
30	2	180	0.24	0.92	1	0.88	0.36	1814835	2127108	2129112	2139112	22.78	176.987	186.009	190	180	180	180	180	180	180	180
30	2	30	1.64	1.52	0.96	0.88	0.379	1814835	2139113	2141117	2151118	23.1	43.264	39.094	40	45	40	30	40	45	40	30
30	2	150	0.36	1.44	1.04	0.92	0.268	1814835	2151120	2153124	2163126	23.54	142.595	145.491	150	150	140	150	140	150	140	150
30	2	180	0.2	0.92	0.96	0.88	0.379	1814835	2163128	2165132	2175132	23.87	176.987	185.711	190	180	180	180	180	180	180	180
30	2	NA	NA	NA	NA	NA	NA	1814835	2175133	NA	2187133	23.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	2	270	1.2	0.2	0.96	0.96	0.17	1814835	2187134	2189137	2199138	24.47	287.526	284.036	280	285	280	270	290	285	280	300
30	2	60	1.32	1.68	1	0.96	0.12	1814835	2199139	2201143	2211145	25.16	66.038	64.799	60	60	60	60	70	60	60	60
30	2	120	0.68	1.76	1.04	0.96	0.17	1814835	2211146	2213150	2223152	25.76	114.228	112.834	110	120	120	120	110	120	120	120
30	2	330	1.64	0.52	1.08	1	0.24	1814835	2223154	2225158	2235161	26.25	319.399	323.13	320	330	320	330	320	315	320	330
30	2	240	0.44	0.36	0.92	0.92	0.339	1814835	2235163	2237167	2247167	26.61	229.399	228.814	230	225	220	240	230	225	220	240
30	2	0	1.8	1.2	1.04	0.96	0.17	1814835	2247169	2249173	2259175	27.21	17.526	14.036	10	15	20	0	20	15	20	30
30	2	240	0.72	0.28	1.04	0.96	0.17	1814835	2259176	2261180	2271184	27.81	244.799	248.749	250	255	240	240	240	240	240	240
30	2	90	1.16	1.72	0.96	0.84	0.495	1814835	2271185	2273189	2283192	28.04	77.196	77.471	80	75	80	90	80	75	80	90
30	2	330	1.56	0.48	1.04	0.92	0.268	1814835	2283193	2285197	2295199	28.49	319.764	317.121	320	315	320	330	320	315	320	330
30	3	120	0.56	1.64	1.04	0.96	0.17	2343497	2343497	2345500	2355503	29.09	125.218	124.509	120	120	120	120	130	120	120	120
30	3	270	1	0.24	1.04	0.96	0.17	2343497	2355505	2357508	2367512	29.69	266.82	270	270	270	260	270	270	270	260	270
30	3	30	1.64	1.4	1	0.92	0.24	2343497	2367513	2369516	2379519	30.18	36.87	32.005	30	30	40	30	40	30	40	30
30	3	270	1.2	0.2	1.04	0.88	0.379	2343497	2379520	2381523	2391526	30.5	283.241	284.036	280	285	280	270	280	285	280	270
30	3	90	0.88	1.8	1.04	0.96	0.17	2343497	2391528	2393531	2403532	31.1	100.784	98.531	100	105	100	90	100	105	100	90
30	3	210	0.32	0.52	1	0.96	0.12	2343497	2403534	2405537	2415540	31.79	212.905	215.218	220	210	220	210	210	210	220	210
30	3	90	0.88	1.72	1.04	0.92	0.268	2343497	2415541	2417544	2427545	32.24	101.31	99.462	100	105	100	90	100	105	100	90
