5	1	90	0.84	1.76	1	0.96	0.12	58606	58607	60622	70622	0.7	101.31	101.889	100	105	100	90	100	105	100	90
5	1	0	1.76	1	1.08	1.04	0.268	58606	70624	72645	82647	1.15	356.634	0	0	0	0	0	350	345	340	330
5	1	120	0.44	1.6	1.08	1.04	0.268	58606	82651	84671	94672	1.59	138.814	133.025	130	135	140	120	140	135	140	150
5	1	270	0.84	0.28	1.08	1.04	0.268	58606	94675	96705	106710	2.04	252.474	257.471	260	255	260	270	250	255	260	240
5	1	150	0.28	1.44	1.04	1.04	0.17	58606	106712	108716	118716	2.64	152.241	148.57	150	150	140	150	150	150	160	150
5	1	60	1.48	1.6	1.04	1.12	0.379	58606	118718	120742	130744	2.96	47.49	51.34	50	45	60	60	50	45	40	60
5	1	240	0.6	0.28	1.08	1.08	0.339	58606	130748	132752	142757	3.32	239.036	240.945	240	240	240	240	240	240	240	240
5	1	180	0.24	1	1.2	1.12	0.7	58606	142759	144763	154768	3.45	187.125	180	180	180	180	180	190	180	180	180
5	1	30	1.76	1.24	1.16	1	0.48	58606	154770	156774	166774	3.68	21.801	17.526	20	15	20	30	20	15	20	30
5	1	240	0.76	0.2	1.16	1.16	0.679	58606	166778	168835	178839	3.81	247.38	253.301	250	255	260	240	250	240	240	240
5	1	90	1	1.76	1.12	1.12	0.509	58606	178840	180877	190882	4.03	100.62	90	90	90	80	90	100	105	100	90
5	1	210	0.28	0.76	1.12	1.16	0.6	58606	190884	192911	202911	4.2	205.463	198.435	200	195	200	210	210	210	200	210
5	1	300	1.36	0.36	1.08	1.08	0.339	58606	202914	205005	215006	4.56	291.251	299.358	300	300	300	300	290	285	300	300
5	1	180	0.24	1	1.12	1.08	0.433	58606	215008	217012	227013	4.83	185.194	180	180	180	180	180	190	180	180	180
5	1	150	0.4	1.56	1.12	1.12	0.509	58606	227015	229037	239039	5.05	148.57	136.975	140	135	140	150	150	150	140	150
5	1	300	1.28	0.32	1.08	1	0.24	58606	239041	241062	251065	5.53	286.39	292.38	290	285	300	300	290	285	280	300
5	1	150	0.36	1.36	1.12	1.08	0.433	58606	251068	253072	263074	5.81	159.775	150.642	150	150	160	150	160	165	160	150
5	1	NA	NA	NA	NA	NA	NA	58606	263076	NA	275076	5.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	1	60	1.4	1.68	1.12	1.16	0.6	58606	275077	277093	287093	5.97	61.699	59.534	60	60	60	60	60	60	60	60
5	1	60	1.2	1.72	1.16	1.16	0.679	58606	287095	289099	299099	6.1	85.914	74.476	70	75	80	60	90	90	80	90
5	1	NA	NA	NA	NA	NA	NA	58606	299102	NA	311102	6.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	1	180	0.2	1	1.16	1.12	0.6	58606	311103	313107	323109	6.27	187.125	180	180	180	180	180	190	180	180	180
5	1	210	0.4	0.44	1.08	1.04	0.268	58606	323112	325135	335137	6.72	221.424	223.025	220	225	220	210	220	225	220	210
5	1	30	1.6	1.56	1.12	1.12	0.509	58606	335140	337144	347145	6.93	42.51	43.025	40	45	40	30	40	45	40	30
5	1	NA	NA	NA	NA	NA	NA	58606	347148	NA	359148	6.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	1	270	1.08	0.24	1.08	1	0.24	58606	359149	361153	371156	7.42	270	276.009	280	270	280	270	270	270	260	270
5	1	120	0.6	1.68	0.92	1	0.24	58606	371158	373181	383183	7.91	115.201	120.466	120	120	120	120	120	120	120	120
5	1	270	0.96	0.24	1.08	1.12	0.433	58606	383185	385189	395190	8.18	262.235	266.987	270	270	260	270	260	255	260	270
5	1	210	0.28	0.6	1.12	1.04	0.379	58606	395193	397227	407227	8.5	207.646	209.055	210	210	200	210	210	210	200	210
5	1	330	1.64	0.64	1.16	1.12	0.6	58606	407229	409233	419233	8.66	315	330.642	330	330	340	330	310	315	320	300
5	1	0	1.76	0.88	1.16	1.12	0.6	58606	419235	421259	431263	8.83	338.199	351.027	350	345	340	330	340	345	340	330
5	1	240	0.68	0.24	1.12	1.04	0.379	58606	431266	433270	443275	9.15	241.189	247.166	250	240	240	240	240	240	240	240
5	1	330	1.68	0.72	1.04	1	0.12	58606	443277	445301	455302	9.85	336.371	337.62	340	345	340	330	340	330	340	330
5	1	NA	NA	NA	NA	NA	NA	58606	455305	NA	467305	9.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	1	30	1.68	1.28	1.04	0.96	0.17	58606	467306	469310	479314	10.45	26.565	22.38	20	15	20	30	30	30	20	30
5	1	0	1.8	0.84	1.04	1	0.12	58606	479317	481321	491325	11.15	348.111	348.69	350	345	340	330	350	345	340	330
5	1	300	1.56	0.36	1.12	1	0.36	58606	491327	493400	503400	11.49	304.509	311.186	310	315	320	300	300	300	300	300
5	1	120	0.6	1.68	1.08	1	0.24	58606	503403	505407	515409	11.97	125.218	120.466	120	120	120	120	130	120	120	120
5	1	90	0.92	1.76	1.12	1.04	0.379	58606	515411	517415	527417	12.29	105.524	96.009	100	90	100	90	110	105	100	120
5	1	330	1.68	0.72	1.16	1.04	0.495	58606	527420	529424	539429	12.52	328.392	337.62	340	345	340	330	330	330	320	330
5	2	180	0.2	0.8	1	0.96	0.12	657653	657654	659685	669685	13.22	191.31	194.036	190	195	200	180	190	195	200	180
5	2	120	0.68	1.76	1	1.08	0.24	657653	669688	671703	681706	13.7	115.201	112.834	110	120	120	120	120	120	120	120
5	2	120	0.68	1.76	1.04	1	0.12	657653	681708	683712	693713	14.4	115.346	112.834	110	120	120	120	120	120	120	120
5	2	270	0.84	0.2	1.08	0.96	0.268	657653	693716	695739	705742	14.85	252.474	258.69	260	255	260	270	250	255	260	240
5	2	150	0.36	1.36	1.04	1	0.12	657653	705744	707748	717749	15.55	152.103	150.642	150	150	160	150	150	150	160	150
5	2	120	0.6	1.64	1.04	0.96	0.17	657653	717752	719756	729759	16.15	122.905	122.005	120	120	120	120	120	120	120	120
5	2	30	1.76	1.36	1	0.96	0.12	657653	729761	731795	741798	16.85	27.759	25.346	30	30	20	30	30	30	20	30
5	2	300	1.44	0.36	1.04	0.96	0.17	657653	741800	743820	753824	17.45	303.69	304.509	300	300	300	300	300	300	300	300
5	2	300	1.4	0.36	1.12	0.96	0.379	657653	753826	755830	765834	17.77	295.017	302.005	300	300	300	300	300	300	300	300
5	2	300	1.36	0.32	1.12	0.96	0.379	657653	765836	767856	777857	18.09	290.556	297.897	300	300	300	300	290	285	300	300
5	2	270	1.12	0.24	1.04	0.92	0.268	657653	777860	779882	789886	18.54	276.71	278.973	280	285	280	270	280	270	280	270
5	2	90	1.2	1.8	1.08	0.96	0.268	657653	789888	791909	801913	18.98	81.87	75.964	80	75	80	90	80	75	80	90
5	2	180	0.24	1.12	0.96	0.96	0.17	657653	801915	803936	813936	19.58	167.471	171.027	170	165	180	180	170	165	160	180
5	2	30	1.72	1.44	1	0.96	0.12	657653	813938	815961	825963	20.28	33.69	31.43	30	30	40	30	30	30	40	30
5	2	210	0.32	0.76	1.04	1	0.12	657653	825965	827969	837969	20.98	198.435	199.44	200	195	200	210	200	195	200	210
5	2	150	0.36	1.52	1	0.96	0.12	657653	837971	839992	849994	21.68	138.814	140.906	140	135	140	150	140	135	140	150
5	2	90	0.84	1.8	1	0.96	0.12	657653	849996	852000	862003	22.37	100.784	101.31	100	105	100	90	100	105	100	90
5	2	180	0.24	0.88	1.08	1	0.24	657653	862007	864011	874013	22.86	188.13	188.973	190	195	180	180	190	195	180	180
