0.203797	 -0.052080	 0.080448	 -0.035232	 -0.164645	 0.163661	 -0.007191	 -0.166573	 -0.013975
-0.203290	 -0.172581	 -0.056967	 0.320413	 0.064944	 0.378980	 0.091909	 -0.098370	 -0.373088
-0.185363	 0.048865	 -0.033429	 0.003647	 -0.024289	 0.122966	 0.038062	 0.090614	 -0.155663
0.067800	 -0.010692	 -0.075460	 -0.121526	 -0.108251	 -0.137192	 0.014128	 0.013935	 0.098935
-0.055778	 -0.028065	 -0.013829	 0.018756	 0.059053	 0.162670	 -0.019863	 -0.019183	 -0.061276
0.173749	 -0.097420	 0.065038	 0.041629	 0.131964	 -0.514970	 0.126053	 -0.074019	 0.051912
0.327624	 0.017994	 -0.143785	 0.019768	 0.023801	 0.028820	 -0.020694	 0.143818	 -0.081036
-0.084476	 -0.113543	 -0.100764	 0.061336	 0.069740	 0.065744	 0.080055	 0.060171	 -0.004548
-0.076502	 -0.102153	 0.140367	 -0.408389	 0.160596	 0.353312	 -0.120766	 0.359107	 -0.176173
-0.113604	 0.263403	 0.247951	 0.466465	 0.440276	 0.151992	 -0.028949	 -0.391672	 -1.069882
0.292447	 0.113140	 0.043349	 -0.302542	 -0.269382	 -0.277413	 -0.237313	 0.068094	 0.846536
0.037628	 0.070213	 0.127367	 -0.000935	 0.068124	 -0.077022	 -0.037054	 0.018397	 -0.189818
0.096767	 0.084531	 0.151377	 0.026177	 0.037112	 -0.129449	 -0.217635	 -0.117678	 0.055988
-0.335834	 0.159325	 0.302850	 0.402090	 0.388720	 0.318241	 0.072928	 -0.424231	 -0.696882
-0.027393	 -0.341348	 -0.294290	 -0.229549	 0.267568	 -0.029458	 0.380330	 0.249344	 0.115367
0.061474	 0.063190	 -0.133386	 -0.001990	 0.165955	 -0.172648	 0.159075	 0.051406	 -0.089469
0.260366	 0.004071	 0.156875	 -0.000976	 -0.071224	 -0.091878	 -0.310188	 0.017392	 0.002304
0.012725	 -0.323424	 -0.087668	 -0.001109	 -0.156113	 0.239807	 0.385705	 -0.164235	 0.008850
0.135467	 0.372558	 0.395198	 0.271762	 -0.125287	 -0.544885	 -0.338916	 -0.193040	 -0.095247
-0.264499	 0.049520	 -0.157255	 -0.201129	 -0.005900	 0.086253	 0.241956	 0.455531	 -0.243733
-0.067094	 0.019215	 0.137037	 0.108036	 0.072765	 -0.169363	 -0.029262	 -0.011229	 -0.134401
0.148516	 -0.197371	 0.038567	 0.059140	 0.121378	 0.079087	 0.010247	 -0.099650	 -0.161807
0.086661	 -0.039153	 -0.028696	 -0.129411	 -0.136351	 -0.090975	 0.016787	 0.089396	 0.164430
-0.018978	 -0.035688	 -0.028306	 0.018833	 -0.046694	 0.019781	 0.101172	 0.009633	 -0.006256
0.093663	 0.178543	 0.215810	 0.126903	 -0.062051	 0.231247	 -0.286118	 -0.259564	 0.061022
-0.009652	 0.084608	 0.071710	 0.106289	 -0.171702	 0.061933	 -0.118236	 0.059298	 -0.055122
0.101093	 0.052788	 0.083584	 -0.013884	 -0.067052	 -0.018178	 -0.069027	 -0.094614	 -0.006411
-0.053876	 -0.079321	 -0.125702	 -0.025527	 0.049113	 0.099129	 0.106824	 -0.019480	 -0.003472
0.079888	 -0.387291	 0.066380	 0.188691	 0.092500	 0.049729	 0.164759	 0.027072	 -0.237622
0.010247	 0.058641	 0.026554	 -0.063786	 -0.164200	 -0.142980	 0.051629	 0.060777	 0.108688
-0.037554	 0.004491	 0.183128	 0.049192	 0.054104	 0.006689	 0.004084	 -0.202300	 -0.096287
0.013089	 -0.059649	 -0.128943	 -0.181409	 -0.045776	 0.090825	 0.158241	 0.050162	 0.046338
-0.430380	 -0.106127	 0.063336	 0.536563	 -0.171869	 0.195247	 0.377158	 0.266547	 -0.105924
