1.0333	 0.8074
1.2421	 0.0221
1.0371	 0.3935
0.1635	 0.2939
0.1165	 0.5043
1.4162	 0.6434
0.7880	 0.0553
0.6604	 0.3661
0.2529	 0.0418
1.1217	 0.4990
1.6009	 0.5473
0.8121	 0.1845
1.3353	 1.0316
1.1929	 0.7598
0.4130	 0.7692
1.4498	 0.8446
0.3945	 0.1686
0.7508	 0.3271
1.8138	 0.1935
0.9872	 0.8605
1.6416	 0.9993
1.0668	 0.3603
0.7203	 0.1817
1.8652	 0.9855
1.5658	 0.7190
1.8034	 0.5455
0.1106	 0.4754
1.6998	 0.2408
0.4799	 0.1871
2.0529	 0.5098
1.2106	 0.8634
1.9495	 0.8793
1.6861	 0.4151
